timestamp_utc,open,close,min,max,volume
2026-01-01T00:00:00+00:00,100,102,99.5,102.5,100
2026-01-01T00:01:00+00:00,102,101,100.5,102.5,101
2026-01-01T00:02:00+00:00,101,103,100.5,103.5,102
2026-01-01T00:03:00+00:00,103,99,98.5,103.5,103
2026-01-01T00:04:00+00:00,99,104,98.5,104.5,104
2026-01-01T00:05:00+00:00,104,102,101.5,104.5,105
2026-01-01T00:06:00+00:00,102,105,101.5,105.5,106
2026-01-01T00:07:00+00:00,105,101,100.5,105.5,107
2026-01-01T00:08:00+00:00,101,106,100.5,106.5,108
2026-01-01T00:09:00+00:00,106,103,102.5,106.5,109
2026-01-01T00:10:00+00:00,103,107,102.5,107.5,110
