timestamp_utc,open,close,min,max,volume
2026-05-25T13:28:00+00:00,0.98985,0.989795,0.989775,0.98986,99
2026-05-25T13:29:00+00:00,0.989795,0.98981,0.989795,0.989835,93
2026-05-25T13:30:00+00:00,0.989815,0.989935,0.989805,0.989945,280
2026-05-25T13:31:00+00:00,0.989935,0.989985,0.98986,0.989985,187
2026-05-25T13:32:00+00:00,0.98998,0.99001,0.989965,0.990025,158
2026-05-25T13:33:00+00:00,0.990015,0.99005,0.990005,0.99008,177
2026-05-25T13:34:00+00:00,0.99004,0.99003,0.98999,0.9901,167
2026-05-25T13:35:00+00:00,0.99003,0.990035,0.99001,0.990065,145
2026-05-25T13:36:00+00:00,0.99003,0.99,0.989995,0.990065,165
2026-05-25T13:37:00+00:00,0.990005,0.990035,0.990005,0.990075,108
2026-05-25T13:38:00+00:00,0.99005,0.989985,0.989955,0.99006,149
2026-05-25T13:39:00+00:00,0.98998,0.99005,0.989945,0.990085,139
2026-05-25T13:40:00+00:00,0.99004,0.990075,0.99001,0.99009,107
2026-05-25T13:41:00+00:00,0.990065,0.989935,0.98993,0.990085,172
2026-05-25T13:42:00+00:00,0.98994,0.989935,0.9899,0.99,141
2026-05-25T13:43:00+00:00,0.989955,0.989905,0.989895,0.98996,110
2026-05-25T13:44:00+00:00,0.98991,0.98997,0.989895,0.98998,146
2026-05-25T13:45:00+00:00,0.989965,0.98995,0.98992,0.98999,139
2026-05-25T13:46:00+00:00,0.989945,0.989955,0.989905,0.98997,137
2026-05-25T13:47:00+00:00,0.98995,0.98977,0.989705,0.98995,163
2026-05-25T13:48:00+00:00,0.98978,0.98986,0.989735,0.989885,170
2026-05-25T13:49:00+00:00,0.989855,0.98991,0.989835,0.98993,87
2026-05-25T13:50:00+00:00,0.98991,0.98998,0.989895,0.98999,83
2026-05-25T13:51:00+00:00,0.989985,0.99009,0.98998,0.99009,131
2026-05-25T13:52:00+00:00,0.990075,0.99015,0.990035,0.99016,155
2026-05-25T13:53:00+00:00,0.990145,0.99008,0.990045,0.99016,179
2026-05-25T13:54:00+00:00,0.990085,0.99006,0.99001,0.9901,105
2026-05-25T13:55:00+00:00,0.990055,0.99005,0.99002,0.990095,140
2026-05-25T13:56:00+00:00,0.990055,0.990025,0.990005,0.990055,123
