timestamp_utc,open,close,min,max,volume
2026-05-24T07:11:00+00:00,1.36095,1.36075,1.36075,1.36095,11641.9
2026-05-24T07:12:00+00:00,1.36075,1.36055,1.36055,1.36095,71417.7
2026-05-24T07:13:00+00:00,1.36055,1.36085,1.36055,1.36085,3159.7
2026-05-24T07:14:00+00:00,1.36085,1.36035,1.36035,1.36085,11268.8
2026-05-24T07:15:00+00:00,1.36035,1.36015,1.36015,1.36055,11393.2
2026-05-24T07:16:00+00:00,1.36015,1.36055,1.36015,1.36055,1738.3
2026-05-24T07:17:00+00:00,1.36055,1.36005,1.36005,1.36055,38328.5
2026-05-24T07:18:00+00:00,1.36005,1.36045,1.36005,1.36045,440.7
2026-05-24T07:19:00+00:00,1.36045,1.36075,1.36035,1.36075,33652.8
2026-05-24T07:20:00+00:00,1.36075,1.35975,1.35975,1.36075,1871.1
2026-05-24T07:21:00+00:00,1.35975,1.35965,1.35965,1.35995,1649.6
2026-05-24T07:22:00+00:00,1.35965,1.35965,1.35965,1.35965,0.0
2026-05-24T07:23:00+00:00,1.35965,1.35965,1.35965,1.35975,5838.1
2026-05-24T07:24:00+00:00,1.35965,1.35985,1.35965,1.35985,25574.6
2026-05-24T07:25:00+00:00,1.35985,1.35975,1.35975,1.35985,1297.1
2026-05-24T07:26:00+00:00,1.35975,1.35985,1.35965,1.35985,1106.2
2026-05-24T07:27:00+00:00,1.35985,1.35985,1.35985,1.35985,0.0
2026-05-24T07:28:00+00:00,1.35985,1.35985,1.35985,1.35985,0.0
2026-05-24T07:29:00+00:00,1.35985,1.35995,1.35935,1.35995,149320.8
2026-05-24T07:30:00+00:00,1.35995,1.35945,1.35945,1.35995,1696.2
2026-05-24T07:31:00+00:00,1.35945,1.35955,1.35915,1.35955,12411.5
2026-05-24T07:32:00+00:00,1.35955,1.35955,1.35955,1.35975,4247.1
2026-05-24T07:33:00+00:00,1.35955,1.35945,1.35935,1.35955,23048.4
2026-05-24T07:34:00+00:00,1.35945,1.36025,1.35945,1.36025,12732.0
2026-05-24T07:35:00+00:00,1.36035,1.35965,1.35965,1.36035,9230.3
2026-05-24T07:36:00+00:00,1.35965,1.35965,1.35955,1.35975,962.1
2026-05-24T07:37:00+00:00,1.35965,1.35955,1.35955,1.35965,103.2
2026-05-24T07:38:00+00:00,1.35955,1.35985,1.35945,1.35995,3227.8
2026-05-24T07:39:00+00:00,1.35985,1.35995,1.35985,1.36015,1303.2
2026-05-24T07:40:00+00:00,1.35995,1.35975,1.35975,1.35995,11095.1
2026-05-24T07:41:00+00:00,1.35975,1.35955,1.35945,1.35975,924.0
2026-05-24T07:42:00+00:00,1.35955,1.35965,1.35945,1.35965,1523.0
2026-05-24T07:43:00+00:00,1.35965,1.35995,1.35965,1.35995,245.3
2026-05-24T07:44:00+00:00,1.35995,1.35975,1.35975,1.35995,662.0
2026-05-24T07:45:00+00:00,1.35975,1.35935,1.35935,1.35995,8527.6
2026-05-24T07:46:00+00:00,1.35935,1.35965,1.35935,1.35965,301.5
2026-05-24T07:47:00+00:00,1.35965,1.35975,1.35965,1.35975,620.8
2026-05-24T07:48:00+00:00,1.35975,1.35925,1.35895,1.35975,48144.2
2026-05-24T07:49:00+00:00,1.35935,1.35935,1.35935,1.35935,501.9
2026-05-24T07:50:00+00:00,1.35935,1.35965,1.35935,1.35965,2302.3
2026-05-24T07:51:00+00:00,1.35955,1.35965,1.35955,1.35965,766.5
2026-05-24T07:52:00+00:00,1.35965,1.35935,1.35935,1.35995,8863.8
2026-05-24T07:53:00+00:00,1.35935,1.35915,1.35915,1.35955,4765.0
2026-05-24T07:54:00+00:00,1.35915,1.35925,1.35895,1.35925,3866.4
2026-05-24T07:55:00+00:00,1.35925,1.35905,1.35905,1.35925,482.9
2026-05-24T07:56:00+00:00,1.35905,1.35915,1.35905,1.35915,328.1
2026-05-24T07:57:00+00:00,1.35915,1.35895,1.35895,1.35915,6261.1
2026-05-24T07:58:00+00:00,1.35895,1.35915,1.35895,1.35915,528.5
2026-05-24T07:59:00+00:00,1.35915,1.35955,1.35915,1.35955,1060.7
2026-05-24T08:00:00+00:00,1.35955,1.35895,1.35895,1.35965,1607.4
2026-05-24T08:01:00+00:00,1.35895,1.35855,1.35855,1.35895,3959.5
2026-05-24T08:02:00+00:00,1.35855,1.35855,1.35855,1.35855,0.0
2026-05-24T08:03:00+00:00,1.35855,1.35885,1.35855,1.35885,9506.0
2026-05-24T08:04:00+00:00,1.35885,1.35835,1.35835,1.35885,6066.0
2026-05-24T08:05:00+00:00,1.35835,1.35835,1.35835,1.35835,0.0
2026-05-24T08:06:00+00:00,1.35835,1.35815,1.35755,1.35835,126737.2
2026-05-24T08:07:00+00:00,1.35815,1.35775,1.35765,1.35815,48225.6
2026-05-24T08:08:00+00:00,1.35775,1.35785,1.35775,1.35795,1020.3
2026-05-24T08:09:00+00:00,1.35785,1.35785,1.35785,1.35795,483.7
2026-05-24T08:10:00+00:00,1.35785,1.35815,1.35785,1.35815,5705.3
2026-05-24T08:11:00+00:00,1.35815,1.35805,1.35795,1.35815,423.7
2026-05-24T08:12:00+00:00,1.35805,1.35815,1.35795,1.35815,68272.1
2026-05-24T08:13:00+00:00,1.35815,1.35815,1.35785,1.35825,7772.0
2026-05-24T08:14:00+00:00,1.35815,1.35815,1.35815,1.35815,0.0
2026-05-24T08:15:00+00:00,1.35815,1.35815,1.35815,1.35815,0.0
2026-05-24T08:16:00+00:00,1.35815,1.35815,1.35815,1.35845,10117.2
2026-05-24T08:17:00+00:00,1.35815,1.35815,1.35805,1.35815,42323.1
2026-05-24T08:18:00+00:00,1.35815,1.35845,1.35815,1.35845,136.3
2026-05-24T08:19:00+00:00,1.35835,1.35865,1.35825,1.35875,23484.3
2026-05-24T08:20:00+00:00,1.35865,1.35905,1.35855,1.35905,4357.7
2026-05-24T08:21:00+00:00,1.35905,1.35945,1.35905,1.35945,2857.6
2026-05-24T08:22:00+00:00,1.35945,1.35945,1.35945,1.35945,0.0
2026-05-24T08:23:00+00:00,1.35945,1.35985,1.35945,1.35985,7678.9
2026-05-24T08:24:00+00:00,1.35985,1.36015,1.35985,1.36015,13196.6
2026-05-24T08:25:00+00:00,1.36015,1.36015,1.36015,1.36015,0.0
2026-05-24T08:26:00+00:00,1.36015,1.36015,1.36015,1.36015,0.0
2026-05-24T08:27:00+00:00,1.36015,1.36015,1.36015,1.36015,0.0
2026-05-24T08:28:00+00:00,1.36015,1.36015,1.36015,1.36015,0.0
2026-05-24T08:29:00+00:00,1.36015,1.35985,1.35985,1.36015,66635.9
2026-05-24T08:30:00+00:00,1.35985,1.36015,1.35985,1.36015,3549.7
2026-05-24T08:31:00+00:00,1.36015,1.36105,1.36015,1.36115,21035.3
2026-05-24T08:32:00+00:00,1.36105,1.36065,1.36065,1.36105,6283.7
2026-05-24T08:33:00+00:00,1.36065,1.36015,1.36005,1.36065,9877.2
2026-05-24T08:34:00+00:00,1.36015,1.36055,1.36015,1.36055,2157.9
2026-05-24T08:35:00+00:00,1.36055,1.36025,1.36025,1.36055,210.4
2026-05-24T08:36:00+00:00,1.36025,1.36035,1.36025,1.36045,1142.5
2026-05-24T08:37:00+00:00,1.36035,1.36075,1.36035,1.36105,60800.3
2026-05-24T08:38:00+00:00,1.36065,1.36095,1.36065,1.36095,5886.1
2026-05-24T08:39:00+00:00,1.36095,1.36045,1.36045,1.36095,740.4
2026-05-24T08:40:00+00:00,1.36045,1.36035,1.36035,1.36045,12061.3
2026-05-24T08:41:00+00:00,1.36035,1.36035,1.36035,1.36035,0.0
2026-05-24T08:42:00+00:00,1.36035,1.36005,1.36005,1.36035,15919.7
2026-05-24T08:43:00+00:00,1.36005,1.36025,1.36005,1.36025,8865.1
2026-05-24T08:44:00+00:00,1.36025,1.36025,1.36025,1.36025,0.0
2026-05-24T08:45:00+00:00,1.36025,1.36055,1.36015,1.36055,4341.7
2026-05-24T08:46:00+00:00,1.36055,1.36075,1.36055,1.36075,13433.5
2026-05-24T08:47:00+00:00,1.36075,1.36025,1.36025,1.36105,75792.7
2026-05-24T08:48:00+00:00,1.36035,1.36035,1.36025,1.36035,39595.5
2026-05-24T08:49:00+00:00,1.36035,1.36025,1.36025,1.36045,4941.0
2026-05-24T08:50:00+00:00,1.36025,1.36045,1.36025,1.36045,1288.4
2026-05-24T08:51:00+00:00,1.36045,1.36055,1.36045,1.36055,77132.1
2026-05-24T08:52:00+00:00,1.36055,1.36075,1.36055,1.36075,617.3
